Time,AccelX1,AccelY1,AccelZ1,AccelX2,AccelY2,AccelZ2
0.000335904,0,0,1.5083470344543457,0,0,0.7644000053405762
0.001084767,0,0,1.5083470344543457,0,0,1.223039984703064
0.001408282,0,0,1.558625340461731,0,0,1.223039984703064
0.001734557,0,0,1.558625340461731,0,0,0.0764399990439415
0.002063109,0,0,1.558625340461731,0,0,0
0.002407013,0,0,1.3958195447921753,0,0,0.9172800183296204
0.002740491,0,0,1.3958195447921753,0,0,0.9172800183296204
0.003076488,0,0,1.3958195447921753,0,0,0.611519992351532
0.003405966,0,0,1.625662922859192,0,0,0.8408399820327759
0.003743703,0,0,1.625662922859192,0,0,1.223039984703064
0.004081811,0,0,1.625662922859192,0,0,0.7644000053405762
0.004410196,0,0,1.5849615335464478,0,0,1.070159912109375
0.004734971,0,0,1.5849615335464478,0,0,0.5350799560546875
0.00507743,0,0,1.5849615335464478,0,0,0.5350799560546875
0.005403593,0,0,1.3886369466781616,0,0,1.1466000080108643
0.005726386,0,0,1.3886369466781616,0,0,0.9937199950218201
0.006053365,0,0,1.3886369466781616,0,0,0.305759996175766
0.006386287,0,0,1.3958195447921753,0,0,1.070159912109375
0.006776894,0,0,1.3958195447921753,0,0,0.4586400091648102
0.007116576,0,0,1.3958195447921753,0,0,0.8408399820327759
0.007448739,0,0,1.3096283674240112,0,0,1.1466000080108643
0.007773032,0,0,1.3096283674240112,0,0,2.06387996673584
0.008098677,0,0,1.3096283674240112,0,0,0.9937199950218201
0.008422766,0,0,1.4053963422775269,0,0,2.14031982421875
0.008746967,0,0,1.4053963422775269,0,0,1.8345600366592407
0.009071815,0,0,1.4053963422775269,0,0,0.5350799560546875
0.009413719,0,0,1.3742717504501343,0,0,-0.2293200045824051
0.009772715,0,0,1.3742717504501343,0,0,9.631440162658691
0.010110786,0,0,1.3742717504501343,0,0,2.2932000160217285
0.010313543,0,0,1.4915876388549805,0,0,0.9172800183296204
0.010522912,0,0,1.4915876388549805,0,0,0.9172800183296204
