Time,AccelX1,AccelY1,AccelZ1,AccelX2,AccelY2,AccelZ2
0.000010555,0,0,1.4293384552001953,0,0,0.8408399820327759
0.010561807,0,0,1.4077905416488647,0,0,1.1466000080108643
0.010751138,0,0,1.4077905416488647,0,0,1.1466000080108643
0.010913191,0,0,1.4077905416488647,0,0,0.9172800183296204
0.011077319,0,0,1.4077905416488647,0,0,0.9172800183296204
0.011240576,0,0,1.4077905416488647,0,0,0.8408399820327759
0.011401703,0,0,1.4077905416488647,0,0,0.8408399820327759
0.011562812,0,0,1.4221558570861816,0,0,1.070159912109375
0.011723884,0,0,1.4221558570861816,0,0,1.070159912109375
0.011885493,0,0,1.4221558570861816,0,0,0.9937199950218201
0.012047269,0,0,1.4221558570861816,0,0,0.9937199950218201
0.012208378,0,0,1.4221558570861816,0,0,1.1466000080108643
0.012369431,0,0,1.4269442558288574,0,0,0.9172800183296204
0.013255901,0,0,1.436521053314209,0,0,0.7644000053405762
0.014223981,0,0,1.5825673341751099,0,0,0.8408399820327759
0.015223617,0,0,1.5538369417190552,0,0,0.6879600286483765
0.016225437,0,0,1.4915876388549805,0,0,0.5350799560546875
0.017224239,0,0,1.5083470344543457,0,0,0.5350799560546875
0.018225207,0,0,1.460463047027588,0,0,0.9172800183296204
0.019223509,0,0,1.41257905960083,0,0,0.9172800183296204
0.020222996,0,0,1.3910311460494995,0,0,0.9172800183296204
0.021225613,0,0,1.436521053314209,0,0,0.6879600286483765
0.02222347,0,0,1.290474772453308,0,0,0.9937199950218201
0.023250216,0,0,1.3503297567367554,0,0,0.8408399820327759
0.024225555,0,0,1.3838485479354858,0,0,0.9172800183296204
0.025223153,0,0,1.479616641998291,0,0,0.8408399820327759
0.02622327,0,0,1.556231141090393,0,0,0.9937199950218201
0.027235109,0,0,1.5059528350830078,0,0,0.8408399820327759
0.028331743,0,0,1.4700398445129395,0,0,0.9937199950218201
0.029518857,0,0,1.5179238319396973,0,0,0.9172800183296204
0.030230773,0,0,1.4460978507995605,0,0,0.6879600286483765
0.031227594,0,0,1.3958195447921753,0,0,0.8408399820327759
0.032225822,0,0,1.4484920501708984,0,0,0.9937199950218201
0.033228068,0,0,1.4053963422775269,0,0,0.9172800183296204
0.034239555,0,0,1.3527239561080933,0,0,1.223039984703064
0.03522319,0,0,1.3886369466781616,0,0,0.7644000053405762
0.036222807,0,0,1.4915876388549805,0,0,0.7644000053405762
0.037222238,0,0,1.5729905366897583,0,0,0.611519992351532
0.038228595,0,0,1.5538369417190552,0,0,0.9172800183296204
0.039222064,0,0,1.525106430053711,0,0,0.611519992351532
0.040222347,0,0,1.5873557329177856,0,0,0.9937199950218201
0.041222445,0,0,1.4508862495422363,0,0,0.9172800183296204
0.042222599,0,0,1.3431471586227417,0,0,1.070159912109375
0.043222327,0,0,1.3910311460494995,0,0,0.8408399820327759
0.044222314,0,0,1.3551181554794312,0,0,0.7644000053405762
0.045222264,0,0,1.381454348564148,0,0,0.9172800183296204
0.046222658,0,0,1.4077905416488647,0,0,0.611519992351532
0.047222275,0,0,1.50355863571167,0,0,0.7644000053405762
0.048222225,0,0,1.5705963373184204,0,0,0.7644000053405762
0.049222249,0,0,1.5945383310317993,0,0,0.611519992351532
0.050223995,0,0,1.5275006294250488,0,0,0.6879600286483765
0.05122226,0,0,1.5538369417190552,0,0,0.6879600286483765
0.052222247,0,0,1.436521053314209,0,0,0.8408399820327759
0.053222215,0,0,1.3646949529647827,0,0,0.7644000053405762
0.054223295,0,0,1.3263877630233765,0,0,0.8408399820327759
0.055222375,0,0,1.2856862545013428,0,0,0.9172800183296204
0.056222213,0,0,1.3287819623947144,0,0,0.9172800183296204
0.057221756,0,0,1.3958195447921753,0,0,0.8408399820327759
0.058222724,0,0,1.4197616577148438,0,0,0.4586400091648102
0.059222397,0,0,1.5658079385757446,0,0,0.6879600286483765
0.060221643,0,0,1.5322890281677246,0,0,0.7644000053405762
0.061233815,0,0,1.4508862495422363,0,0,0.7644000053405762
0.062224524,0,0,1.556231141090393,0,0,1.070159912109375
0.063222511,0,0,1.338358759880066,0,0,0.9172800183296204
0.064222424,0,0,1.3503297567367554,0,0,0.7644000053405762
0.065244689,0,0,1.3766659498214722,0,0,0.8408399820327759
0.066233565,0,0,1.3072341680526733,0,0,0.6879600286483765
0.067223385,0,0,1.3407529592514038,0,0,0.6879600286483765
0.068252928,0,0,1.3551181554794312,0,0,0.6879600286483765
0.069228359,0,0,1.4867992401123047,0,0,0.8408399820327759
0.07024729,0,0,1.4987702369689941,0,0,0.9172800183296204
0.071226204,0,0,1.522712230682373,0,0,0.8408399820327759
0.072222191,0,0,1.4389152526855469,0,0,0.6879600286483765
0.073228437,0,0,1.4652514457702637,0,0,0.7644000053405762
0.074223109,0,0,1.4748282432556152,0,0,0.7644000053405762
0.075222726,0,0,1.434126853942871,0,0,0.8408399820327759
0.076222268,0,0,1.50355863571167,0,0,0.9172800183296204
0.077222348,0,0,1.41257905960083,0,0,0.7644000053405762
0.078227094,0,0,1.479616641998291,0,0,0.7644000053405762
0.079225544,0,0,1.3838485479354858,0,0,0.8408399820327759
0.080224957,0,0,1.41257905960083,0,0,0.611519992351532
0.081224963,0,0,1.525106430053711,0,0,0.8408399820327759
0.082225672,0,0,1.5729905366897583,0,0,0.8408399820327759
0.083225085,0,0,1.4245500564575195,0,0,0.7644000053405762
0.084224998,0,0,1.525106430053711,0,0,0.8408399820327759
0.085224781,0,0,1.5059528350830078,0,0,0.9172800183296204
0.086225898,0,0,1.3766659498214722,0,0,0.9172800183296204
0.087224977,0,0,1.4460978507995605,0,0,0.9937199950218201
0.088224649,0,0,1.4413094520568848,0,0,0.9172800183296204
0.089225636,0,0,1.4484920501708984,0,0,1.070159912109375
0.090225864,0,0,1.4987702369689941,0,0,0.8408399820327759
0.091224444,0,0,1.4772224426269531,0,0,0.6879600286483765
0.092224283,0,0,1.4221558570861816,0,0,0.8408399820327759
0.093238955,0,0,1.4293384552001953,0,0,0.8408399820327759
0.094234608,0,0,1.501164436340332,0,0,0.6879600286483765
0.095227855,0,0,1.5610195398330688,0,0,0.9172800183296204
0.096226471,0,0,1.3718775510787964,0,0,0.9172800183296204
0.097226384,0,0,1.3551181554794312,0,0,0.7644000053405762
0.098226186,0,0,1.3742717504501343,0,0,1.1466000080108643
0.099226044,0,0,1.3766659498214722,0,0,0.9937199950218201
0.100225716,0,0,1.4508862495422363,0,0,0.9937199950218201
0.101239073,0,0,1.4724340438842773,0,0,0.9172800183296204
0.102227597,0,0,1.4652514457702637,0,0,0.7644000053405762
0.103226566,0,0,1.5322890281677246,0,0,0.8408399820327759
0.104226145,0,0,1.5203180313110352,0,0,1.1466000080108643
0.105226151,0,0,1.5203180313110352,0,0,0.611519992351532
0.10623936,0,0,1.4317326545715332,0,0,0.7644000053405762
0.107226125,0,0,1.53707754611969,0,0,0.9937199950218201
0.108226297,0,0,1.4844050407409668,0,0,0.8408399820327759
0.109226303,0,0,1.3958195447921753,0,0,0.8408399820327759
0.11022653,0,0,1.403002142906189,0,0,0.6879600286483765
0.111226091,0,0,1.3431471586227417,0,0,0.7644000053405762
0.112225986,0,0,1.3120225667953491,0,0,0.9937199950218201
0.113225917,0,0,1.434126853942871,0,0,0.6879600286483765
0.114226441,0,0,1.525106430053711,0,0,0.8408399820327759
0.115226169,0,0,1.5179238319396973,0,0,0.9172800183296204
0.116225897,0,0,1.5107412338256836,0,0,0.4586400091648102
0.117226087,0,0,1.5298948287963867,0,0,0.9172800183296204
0.118227723,0,0,1.501164436340332,0,0,0.6879600286483765
0.119225969,0,0,1.4389152526855469,0,0,0.9172800183296204
0.120226086,0,0,1.3766659498214722,0,0,1.1466000080108643
0.121226017,0,0,1.455674648284912,0,0,0.7644000053405762
0.122227115,0,0,1.3958195447921753,0,0,0.9172800183296204
0.123225861,0,0,1.3072341680526733,0,0,0.9172800183296204
0.124226274,0,0,1.4508862495422363,0,0,0.9172800183296204
0.125225854,0,0,1.4844050407409668,0,0,0.5350799560546875
0.126227174,0,0,1.5298948287963867,0,0,0.9172800183296204
0.127226198,0,0,1.5969325304031372,0,0,0.5350799560546875
0.128226074,0,0,1.5634137392044067,0,0,0.9172800183296204
0.129236098,0,0,1.482010841369629,0,0,0.9937199950218201
0.13022827,0,0,1.3287819623947144,0,0,0.5350799560546875
0.131226146,0,0,1.3215993642807007,0,0,0.8408399820327759
0.132225911,0,0,1.5107412338256836,0,0,0.9172800183296204
0.133226157,0,0,1.4676456451416016,0,0,0.7644000053405762
0.134227126,0,0,1.4413094520568848,0,0,0.9172800183296204
0.135225872,0,0,1.4532804489135742,0,0,0.8408399820327759
0.13622597,0,0,1.482010841369629,0,0,0.8408399820327759
0.137226105,0,0,1.381454348564148,0,0,0.9172800183296204
0.138226722,0,0,1.5131354331970215,0,0,0.611519992351532
0.139234764,0,0,1.5514427423477173,0,0,0.6879600286483765
0.140226974,0,0,1.5083470344543457,0,0,1.2994799613952637
0.141225998,0,0,1.4748282432556152,0,0,0.611519992351532
0.142227263,0,0,1.338358759880066,0,0,1.223039984703064
0.143225861,0,0,1.3934253454208374,0,0,0.8408399820327759
0.144225922,0,0,1.3886369466781616,0,0,0.9937199950218201
0.145225946,0,0,1.3479355573654175,0,0,0.9937199950218201
0.146226766,0,0,1.3479355573654175,0,0,0.7644000053405762
0.14722529,0,0,1.403002142906189,0,0,0.5350799560546875
0.148225962,0,0,1.4460978507995605,0,0,0.6879600286483765
0.149225783,0,0,1.5394717454910278,0,0,0.8408399820327759
0.150226381,0,0,1.5203180313110352,0,0,0.9172800183296204
0.151225498,0,0,1.4508862495422363,0,0,0.9172800183296204
0.152225707,0,0,1.403002142906189,0,0,0.9172800183296204
0.153225953,0,0,1.256955862045288,0,0,0.611519992351532
0.154226903,0,0,1.3910311460494995,0,0,0.7644000053405762
0.155226168,0,0,1.4437036514282227,0,0,0.6879600286483765
0.156225803,0,0,1.400607943534851,0,0,0.9937199950218201
0.157225938,0,0,1.400607943534851,0,0,0.8408399820327759
0.158226647,0,0,1.5203180313110352,0,0,0.6879600286483765
0.159225894,0,0,1.5729905366897583,0,0,0.9937199950218201
0.160225844,0,0,1.525106430053711,0,0,0.4586400091648102
0.161225831,0,0,1.4293384552001953,0,0,0.9937199950218201
0.162226892,0,0,1.4939818382263184,0,0,0.9172800183296204
0.163225805,0,0,1.4317326545715332,0,0,0.7644000053405762
0.164225866,0,0,1.3335703611373901,0,0,0.611519992351532
0.165225779,0,0,1.414973258972168,0,0,0.7644000053405762
0.166226784,0,0,1.3862427473068237,0,0,0.9937199950218201
0.167225716,0,0,1.3479355573654175,0,0,0.7644000053405762
0.168225666,0,0,1.4053963422775269,0,0,0.8408399820327759
0.169225949,0,0,1.414973258972168,0,0,1.070159912109375
0.170226751,0,0,1.4891934394836426,0,0,0.9172800183296204
0.171225627,0,0,1.4844050407409668,0,0,0.611519992351532
0.172225558,0,0,1.4460978507995605,0,0,0.7644000053405762
0.173234193,0,0,1.4628572463989258,0,0,0.9937199950218201
0.174228532,0,0,1.4532804489135742,0,0,0.8408399820327759
0.175226038,0,0,1.4437036514282227,0,0,0.9172800183296204
0.176229895,0,0,1.4652514457702637,0,0,0.8408399820327759
0.177226956,0,0,1.460463047027588,0,0,1.070159912109375
0.17822761,0,0,1.460463047027588,0,0,0.7644000053405762
0.179225893,0,0,1.4221558570861816,0,0,0.9937199950218201
0.180225769,0,0,1.4772224426269531,0,0,0.7644000053405762
0.181225904,0,0,1.5729905366897583,0,0,0.6879600286483765
0.18222778,0,0,1.6496049165725708,0,0,0.7644000053405762
0.183226137,0,0,1.5466543436050415,0,0,0.611519992351532
0.184225958,0,0,1.501164436340332,0,0,0.9172800183296204
0.185225797,0,0,1.4867992401123047,0,0,0.8408399820327759
0.186241172,0,0,1.3192051649093628,0,0,0.9172800183296204
0.187227437,0,0,1.3623007535934448,0,0,1.375920057296753
0.188225961,0,0,1.4724340438842773,0,0,0.5350799560546875
0.18922593,0,0,1.3886369466781616,0,0,0.6879600286483765
0.190226472,0,0,1.359906554222107,0,0,0.8408399820327759
0.191225978,0,0,1.3982137441635132,0,0,0.8408399820327759
0.192226094,0,0,1.3838485479354858,0,0,0.611519992351532
0.193225341,0,0,1.45806884765625,0,0,0.7644000053405762
0.194226383,0,0,1.4437036514282227,0,0,0.611519992351532
0.195226204,0,0,1.482010841369629,0,0,1.070159912109375
0.19622582,0,0,1.4652514457702637,0,0,0.8408399820327759
0.197226048,0,0,1.4437036514282227,0,0,0.9172800183296204
0.198226591,0,0,1.357512354850769,0,0,0.9172800183296204
0.1992258,0,0,1.3982137441635132,0,0,0.611519992351532
0.200225805,0,0,1.3646949529647827,0,0,0.6879600286483765
0.201225848,0,0,1.400607943534851,0,0,1.070159912109375
0.20222702,0,0,1.460463047027588,0,0,0.6879600286483765
0.203225915,0,0,1.4939818382263184,0,0,0.7644000053405762
0.204225902,0,0,1.5083470344543457,0,0,0.9172800183296204
0.205225759,0,0,1.5275006294250488,0,0,0.6879600286483765
0.206226746,0,0,1.53707754611969,0,0,0.9172800183296204
0.207253547,0,0,1.5155296325683594,0,0,0.9937199950218201
0.208227331,0,0,1.414973258972168,0,0,0.9172800183296204
0.209226003,0,0,1.3742717504501343,0,0,0.8408399820327759
